,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,y intercept
Adult Mortality & Birth Per Woman & Income Composition Of Resources,0.830339229312899,0.7998524164350133,Adult Mortality,-0.026876802310308714,Birth Per Woman,-1.639944290060785,Income Composition Of Resources,23.3016750629612,63.66353431486654
Adult Mortality & Income Composition Of Resources & Population,0.7850954712722535,0.7997029838343318,Adult Mortality,-0.03119543854328149,Income Composition Of Resources,31.933565314623852,Population,-2.4841071422088135e-09,54.06560045229298
Adult Mortality & Alcohol & Water,0.7640490387180238,0.7990932478903743,Adult Mortality,-0.029798712452212425,Water,0.23919067349094503,Alcohol,0.2624688990410661,51.49408440041657
Adult Mortality & Schooling & Under-Five Deaths,0.7333868788256506,0.7988690142915045,Adult Mortality,-0.034288442327504616,Schooling,1.6249130472837325,Under-Five Deaths,-0.00258617125587568,55.56663471604024
Adult Mortality & Bmi & Schooling,0.7492056769277626,0.7986673721844828,Adult Mortality,-0.03256280972025916,Schooling,0.0663416236958016,Bmi,1.45419177530405,54.56229369243932
Hiv/Aids & Income Composition Of Resources & Measles,0.7672360176608847,0.7986218044767526,Income Composition Of Resources,-0.6768611107802553,Hiv/Aids,36.60860877487018,Measles,-8.983389712113876e-06,47.12749210708234
Adult Mortality & Hiv/Aids & Schooling,0.8009426844866968,0.7966839604544951,Adult Mortality,-0.02208518587614032,Schooling,-0.5022317655702129,Hiv/Aids,1.7114105986425001,53.294260352623915
Birth Per Woman & Hiv/Aids & Population,0.7514063415407957,0.7966566739879355,Birth Per Woman,-3.9389875915443753,Population,-0.6816992306371504,Hiv/Aids,-4.730610347891684e-09,82.36104821873171
Adult Mortality & Birth Per Woman & Population,0.7617319587336342,0.7956141527769212,Adult Mortality,-0.031845652101506375,Birth Per Woman,-3.518144316428958,Population,-4.69734651176168e-09,85.19001002977187
Birth Per Woman & Hiv/Aids & Water,0.7959403513481995,0.7951407996300336,Birth Per Woman,-2.2152657242126863,Water,-0.6432011747637992,Hiv/Aids,0.1744034875877435,62.688839738088234
Adult Mortality & Gdp & Water,0.7845081233322732,0.7941204004222017,Adult Mortality,-0.02935298516501238,Water,0.00010482544677581818,Gdp,0.2627672338816359,51.88098136647247
Adult Mortality & Birth Per Woman & Schooling,0.805389967217775,0.7930025228103373,Adult Mortality,-0.029009289775558555,Birth Per Woman,-2.3564350894124138,Schooling,0.894077432492062,70.38507638646524
Adult Mortality & Alcohol & Birth Per Woman,0.7672551213293378,0.7927425510222621,Adult Mortality,-0.031577192630827325,Birth Per Woman,0.19432086309010943,Alcohol,-3.228131838773068,83.32635970238977
Adult Mortality & Thinness 5-9 Years & Water,0.7978489612716309,0.7923383450402263,Adult Mortality,-0.028841015348002867,Water,-0.3760928638337758,Thinness 5-9 Years,0.24807213383760102,55.52512053186323
Hiv/Aids & Income Composition Of Resources & Thinness 1-19 Years,0.78077840950481,0.7922437681102608,Income Composition Of Resources,-0.6514048698733608,Thinness 1-19 Years,33.742636254918075,Hiv/Aids,-0.21623295154051903,50.066052528368246
Adult Mortality & Birth Per Woman & Thinness 1-19 Years,0.7894915551545809,0.7921030136850652,Adult Mortality,-0.02883284467199739,Birth Per Woman,-3.290239858600063,Thinness 1-19 Years,-0.3004818598568102,85.28405079825627
Adult Mortality & Birth Per Woman & Fdi,0.7618673490192526,0.7913553591980738,Adult Mortality,-0.03204124530976603,Birth Per Woman,-3.3901835094128057,Fdi,0.009101845594209124,84.75600154206705
Fdi & Hiv/Aids & Income Composition Of Resources,0.7710322362996239,0.7907822965577446,Fdi,0.008596174278240281,Income Composition Of Resources,-0.654829370982684,Hiv/Aids,37.03167530155386,46.636905750511715
Diphtheria & Hiv/Aids & Income Composition Of Resources,0.7730902794247638,0.7907605051173111,Income Composition Of Resources,0.01928469447370773,Hiv/Aids,-0.6454064287934118,Diphtheria,35.80678776481585,45.924951702469315
Adult Mortality & Schooling & Total Expenditure,0.7373956976419052,0.7904336823266144,Adult Mortality,-0.03481250971963044,Schooling,1.6787438071104033,Total Expenditure,-0.019757842120077862,54.94380835047014
Adult Mortality & Income Composition Of Resources & Polio,0.78824548515752,0.7897945204880675,Adult Mortality,-0.03280039857395914,Income Composition Of Resources,29.23314689558561,Polio,0.020542311331567475,54.516591145833324
Adult Mortality & Birth Per Woman & Gdp,0.7933395097177216,0.7895408511081847,Adult Mortality,-0.029197628992363132,Birth Per Woman,-3.2414600475611626,Gdp,0.0001328855837923193,82.95088693042106
Hiv/Aids & Income Composition Of Resources & Thinness 5-9 Years,0.7851811829607327,0.7890967556548371,Income Composition Of Resources,-0.6081327605813271,Thinness 5-9 Years,34.60444532610937,Hiv/Aids,-0.254455594093578,49.49576822525648
Hiv/Aids & Income Composition Of Resources & Total Expenditure,0.7808249752646803,0.7862865853129596,Income Composition Of Resources,-0.657297729566449,Hiv/Aids,35.43904237993912,Total Expenditure,0.35781933944504374,45.63430916390459
Hiv/Aids & Measles & Water,0.751509362268977,0.7856826964954114,Hiv/Aids,-0.6715893527294431,Water,-2.9157782533595356e-05,Measles,0.32172525717486933,44.031246979901326
Hiv/Aids & Percentage Expenditure & Water,0.7951711525981793,0.7856665904552242,Hiv/Aids,-0.6489677306549115,Water,0.0009494713494436931,Percentage Expenditure,0.2944617762037494,45.478539420983566
Adult Mortality & Percentage Expenditure & Schooling,0.7460749412882364,0.7834664608632153,Adult Mortality,-0.03469433262275031,Schooling,0.0003665492504192425,Percentage Expenditure,1.5554720253940402,56.06037008221432
Birth Per Woman & Hiv/Aids & Percentage Expenditure,0.8032870370517908,0.7834107811713311,Birth Per Woman,-3.758239724757274,Hiv/Aids,-0.6723010922114945,Percentage Expenditure,0.0009154605940306926,81.05145821613513
Adult Mortality & Hiv/Aids & Water,0.803813601742298,0.7833383187355375,Adult Mortality,-0.020881118236097413,Water,-0.3861485042450874,Hiv/Aids,0.27575113136711943,50.81339905187527
Hiv/Aids & Polio & Water,0.7536860489869472,0.7809231421902669,Hiv/Aids,-0.6326499865880513,Water,0.01365391506933944,Polio,0.3206504906461145,42.831849687915295
Adult Mortality & Hepatitis B & Income Composition Of Resources,0.7922930699342215,0.7808762139625406,Adult Mortality,-0.029197776250086214,Income Composition Of Resources,0.01595017853742331,Hepatitis B,33.252611157214695,51.48607245717619
Hiv/Aids & Thinness 1-19 Years & Water,0.7976997213625778,0.7806809666493737,Thinness 1-19 Years,-0.6422957973087053,Water,-0.3829884188820343,Hiv/Aids,0.2958811995733358,48.02198442113287
Hiv/Aids & Income Composition Of Resources & Polio,0.7768928945685001,0.7801747043642154,Income Composition Of Resources,-0.6564728510990202,Hiv/Aids,35.74307542375331,Polio,0.02594369044750522,45.425346381420084
Adult Mortality & Under-Five Deaths & Water,0.7728306825419169,0.7800768735943164,Adult Mortality,-0.03005349551951913,Water,-0.00504118697318251,Under-Five Deaths,0.28337532501615115,51.23724185170177
Adult Mortality & Polio & Schooling,0.743095433540857,0.7798523318187018,Adult Mortality,-0.035103795754965805,Schooling,0.01647222501274992,Polio,1.6100328711999048,54.29131539217371
Alcohol & Hiv/Aids & Income Composition Of Resources,0.7724436747106871,0.7794265535267193,Income Composition Of Resources,0.023177235427527615,Hiv/Aids,-0.6488862325951477,Alcohol,35.68368491415035,47.69645508968587
Adult Mortality & Military & Water,0.7627416414441067,0.7794060014564936,Adult Mortality,-0.03006125170520289,Military,-0.13644307771891767,Water,0.28636003588534503,50.98125093652307
Adult Mortality & Thinness 1-19 Years & Water,0.7970389649561028,0.7792544487283438,Adult Mortality,-0.029758760387303084,Water,-0.384846957943116,Thinness 1-19 Years,0.2461409443917708,55.968842304138235
Adult Mortality & Birth Per Woman & Total Expenditure,0.7723916155925541,0.7782273078694022,Adult Mortality,-0.031075632549934448,Birth Per Woman,-3.298413376408473,Total Expenditure,0.3575862036799018,82.16613194791383
Adult Mortality & Income Composition Of Resources & Percentage Expenditure,0.796522836857238,0.7768040504990161,Adult Mortality,-0.030041825787771932,Income Composition Of Resources,32.12745280038148,Percentage Expenditure,0.0002598848279973254,53.57429032788602
Hiv/Aids & Income Composition Of Resources & Population,0.7751796327576206,0.7752230186180272,Income Composition Of Resources,-0.6365924368601337,Population,37.248710242426284,Hiv/Aids,-1.2565735119096644e-09,46.67421924848136
Birth Per Woman & Hiv/Aids & Thinness 5-9 Years,0.7953901839331421,0.7749121823346623,Birth Per Woman,-3.5527443082728096,Thinness 5-9 Years,-0.6705409693457292,Hiv/Aids,-0.39158594302116556,83.20104121424782
Birth Per Woman & Hiv/Aids & Measles,0.7636655910206221,0.7744874403084694,Birth Per Woman,-4.060680906175482,Hiv/Aids,-0.6889156067879846,Measles,-4.906640563895337e-05,82.87319075720211
Birth Per Woman & Hiv/Aids & Total Expenditure,0.779104605647329,0.773886303092941,Birth Per Woman,-3.988095227250866,Hiv/Aids,-0.6808517556685175,Total Expenditure,0.4854971998217652,79.50086792545378
Adult Mortality & Birth Per Woman & Bmi,0.7874060158986037,0.7735878989886742,Adult Mortality,-0.029365994476854083,Birth Per Woman,-3.0590921204001247,Bmi,0.06567990761386788,80.93870475628523
Adult Mortality & Alcohol & Schooling,0.7431779357672521,0.773199219864112,Adult Mortality,-0.035608176607485525,Schooling,-0.055549462506965686,Alcohol,1.7137773487474068,54.81886278893646
Adult Mortality & Birth Per Woman & Water,0.8004746177908341,0.7730305138182901,Adult Mortality,-0.028985116054824744,Water,-1.9425942497205653,Birth Per Woman,0.16290371605066944,66.48401099816394
Adult Mortality & Birth Per Woman & Hiv/Aids,0.8118774178082883,0.7720588645412804,Adult Mortality,-0.023235986500604554,Birth Per Woman,-3.4029665258501582,Hiv/Aids,-0.38768103029486145,84.2187275318204
Fdi & Hiv/Aids & Schooling,0.7482116207432578,0.7717326417005932,Fdi,0.013609314637437739,Schooling,-0.8011498359592859,Hiv/Aids,1.988590122664709,46.72101709534847
Birth Per Woman & Hiv/Aids & Polio,0.7602024932772797,0.7715882468354264,Birth Per Woman,-3.8942025745054725,Hiv/Aids,-0.6789025540833693,Polio,0.015826723222077344,80.8012407393828
Adult Mortality & Hiv/Aids & Income Composition Of Resources,0.8335635872606532,0.7697764732139127,Adult Mortality,-0.02231257473063868,Income Composition Of Resources,-0.38342333039724696,Hiv/Aids,32.068982378425154,53.128587474076156
Adult Mortality & Income Composition Of Resources & Military,0.797679279235715,0.7687661869493175,Adult Mortality,-0.029965005445522927,Military,33.03647281313027,Income Composition Of Resources,0.10830305409156793,52.90533807822655
Birth Per Woman & Hiv/Aids & Military,0.7612411154191927,0.7684226962038814,Birth Per Woman,-4.026798593830423,Military,-0.6702629334730977,Hiv/Aids,0.1297440107023441,82.38666875832945
Adult Mortality & Income Composition Of Resources & Schooling,0.8088849306049628,0.7683179807133562,Adult Mortality,-0.032076000784777056,Schooling,21.38848944614461,Income Composition Of Resources,0.6502844336713132,53.19779318630294
Diphtheria & Hiv/Aids & Water,0.762537150572715,0.7674377645332501,Hiv/Aids,0.027171580191529595,Water,-0.6448479842511706,Diphtheria,0.3176284775128366,42.05605742600619
Adult Mortality & Income Composition Of Resources & Thinness 5-9 Years,0.8063392659725434,0.7670752735382973,Adult Mortality,-0.029812437857866834,Income Composition Of Resources,30.531505002372118,Thinness 5-9 Years,-0.20280415328878476,55.74668461551125
Adult Mortality & Schooling & Thinness 5-9 Years,0.7584040939692449,0.7657137951048136,Adult Mortality,-0.03531164333092337,Schooling,1.4664773981785442,Thinness 5-9 Years,-0.2225769258257626,58.69886274089454
Adult Mortality & Bmi & Income Composition Of Resources,0.8052270323382427,0.764728817954055,Adult Mortality,-0.030333155731640797,Income Composition Of Resources,0.04563532797464692,Bmi,30.63898882240035,53.00274720943423
Adult Mortality & Birth Per Woman & Thinness 5-9 Years,0.7982576948575135,0.7645800746241225,Adult Mortality,-0.02866698626858847,Birth Per Woman,-3.2831384970626596,Thinness 5-9 Years,-0.3453861503928608,85.68974565211464
Adult Mortality & Diphtheria & Income Composition Of Resources,0.7988672467363807,0.7644124297476695,Adult Mortality,-0.030155600386849956,Income Composition Of Resources,0.0290903377777757,Diphtheria,31.26489809754696,51.838299303347085
Fdi & Hiv/Aids & Water,0.7604738152058754,0.7643932404431174,Fdi,0.017805028520586744,Water,-0.6633384187885525,Hiv/Aids,0.31797287717212575,44.158434656056784
Adult Mortality & Measles & Water,0.7680761113916197,0.7638937431351408,Adult Mortality,-0.03158236272838354,Water,-1.887146690398092e-05,Measles,0.2697060940942307,52.3902609666802
Birth Per Woman & Hiv/Aids & Infant Deaths,0.7713737252823725,0.7633062717218073,Infant Deaths,-3.973828606023898,Birth Per Woman,-0.6829670070727146,Hiv/Aids,-0.005817073353200364,82.59989768328721
Hiv/Aids & Infant Deaths & Water,0.7707850603274542,0.7632800268837113,Infant Deaths,-0.6499834894495155,Water,-0.006023840805215175,Hiv/Aids,0.32055346387523387,44.20760534702379
Hepatitis B & Income Composition Of Resources & Water,0.6959474507381831,0.7625257098186982,Income Composition Of Resources,0.004691462172280859,Water,25.1467157373784,Hepatitis B,0.20991185279758895,35.24294534653975
Birth Per Woman & Bmi & Hiv/Aids,0.7886724074935579,0.7624799141995969,Birth Per Woman,-3.4985166323489545,Hiv/Aids,0.08348975446860035,Bmi,-0.6812066667715574,77.93177023388222
Hiv/Aids & Schooling & Under-Five Deaths,0.7513335517244508,0.7621829554893164,Schooling,-0.8082121933194487,Hiv/Aids,2.009573620589967,Under-Five Deaths,-0.0011375228647354518,46.56132546958506
Adult Mortality & Fdi & Income Composition Of Resources,0.7974385440588578,0.7621313258438631,Adult Mortality,-0.02929657842345299,Fdi,0.004867819279538721,Income Composition Of Resources,33.80939133577774,52.3904576259708
Adult Mortality & Birth Per Woman & Diphtheria,0.7752259540245261,0.7618116866980202,Adult Mortality,-0.031399403421587625,Birth Per Woman,-3.3302505227939845,Diphtheria,0.023951962979134045,82.45476240087676
Gdp & Hiv/Aids & Income Composition Of Resources,0.789126377126478,0.761557333775921,Income Composition Of Resources,7.570259326641963e-05,Gdp,-0.6622564661754815,Hiv/Aids,35.36704783732262,47.43511276133621
Hepatitis B & Hiv/Aids & Water,0.7598711634430144,0.7609253775403034,Hiv/Aids,0.006482192887078162,Water,-0.6500318150832616,Hepatitis B,0.3296046383380935,42.82055658879396
Hiv/Aids & Income Composition Of Resources & Percentage Expenditure,0.7905760799210031,0.7593023582938511,Income Composition Of Resources,-0.6547558613421539,Hiv/Aids,35.64940785468819,Percentage Expenditure,0.0003907277021184541,47.417235252549744
Hepatitis B & Income Composition Of Resources & Percentage Expenditure,0.6216557837063701,0.7586383375484295,Income Composition Of Resources,0.021458937621283376,Hepatitis B,39.76185991072642,Percentage Expenditure,0.00045606001873466084,41.76842841364418
Adult Mortality & Birth Per Woman & Under-Five Deaths,0.7816375108346438,0.7583848109531232,Adult Mortality,-0.032034678378763094,Birth Per Woman,-3.3218336460474682,Under-Five Deaths,-0.0037628873858750467,84.88071270497025
Adult Mortality & Birth Per Woman & Percentage Expenditure,0.8002550657867871,0.7581276993057583,Adult Mortality,-0.031891648954553146,Birth Per Woman,-3.150895611908369,Percentage Expenditure,0.0007437636548282001,83.71042497876057
Adult Mortality & Income Composition Of Resources & Total Expenditure,0.801278948267558,0.757921023206996,Adult Mortality,-0.03052264033892362,Income Composition Of Resources,32.41447710040896,Total Expenditure,0.12669713021862705,52.88320323700657
Hiv/Aids & Thinness 5-9 Years & Water,0.8108651917808879,0.7576755928091482,Thinness 5-9 Years,-0.614897324887017,Water,-0.4102737313284931,Hiv/Aids,0.29413598269864943,48.160007672838944
Birth Per Woman & Gdp & Hiv/Aids,0.8134542827869738,0.7572644606162919,Birth Per Woman,-3.68913584443937,Gdp,0.00015352389870117286,Hiv/Aids,-0.6737826130472917,80.68433028204406
Birth Per Woman & Income Composition Of Resources & Percentage Expenditure,0.7139420188495167,0.7572456437328172,Percentage Expenditure,-2.726387684448994,Birth Per Woman,21.76775136250775,Income Composition Of Resources,0.0005209347119965457,63.05996332368857
Bmi & Hiv/Aids & Schooling,0.7708905174096122,0.7571518616191955,Schooling,0.06799240479349078,Hiv/Aids,-0.7915138812268663,Bmi,1.7548122484946784,47.08851555744654
Bmi & Hiv/Aids & Water,0.7861089934384582,0.7559375919588871,Hiv/Aids,0.0746926327422109,Water,-0.6400422450861002,Bmi,0.28309429923475193,44.31010294219764
Hiv/Aids & Schooling & Total Expenditure,0.7525403338491307,0.7558681945527113,Schooling,-0.8465443411813847,Hiv/Aids,1.9051364760253096,Total Expenditure,0.25536247127566897,46.309619502415124
Birth Per Woman & Gdp & Income Composition Of Resources,0.7161395654110729,0.7546257400082487,Birth Per Woman,-2.7286569988647815,Income Composition Of Resources,8.698026774939011e-05,Gdp,21.29914806921254,63.20694962065971
Diphtheria & Hiv/Aids & Schooling,0.7590064978130091,0.7545646878765124,Schooling,0.03464043654046494,Hiv/Aids,-0.7650224532230625,Diphtheria,1.9478790535406976,44.25741520755692
Adult Mortality & Bmi & Water,0.7896932064380747,0.754506951199206,Adult Mortality,-0.029692644352024764,Water,0.06296412534674004,Bmi,0.24278933828622096,51.98403993141656
Adult Mortality & Fdi & Schooling,0.7500761876771244,0.754453504494113,Adult Mortality,-0.03477377318334168,Fdi,0.00978832984523681,Schooling,1.6608242667484623,54.998562040348304
Birth Per Woman & Income Composition Of Resources & Population,0.7049175106391834,0.7543588165806702,Birth Per Woman,-2.429721343353048,Income Composition Of Resources,27.087158316984745,Population,-1.471434529776161e-09,58.98965297705495
Alcohol & Hiv/Aids & Water,0.7760301015692657,0.7535553795840967,Hiv/Aids,0.26710946571528504,Water,-0.6733513984429865,Alcohol,0.2936146650926814,45.13612401166575
Adult Mortality & Population & Schooling,0.7495262155771987,0.7531665820597674,Adult Mortality,-0.034964875148917905,Schooling,-1.1144307233175557e-09,Population,1.6767418730579975,54.911875271089485
Fdi & Income Composition Of Resources & Percentage Expenditure,0.6226920331606727,0.7520486314053203,Percentage Expenditure,0.010398835014048709,Fdi,40.77259707146742,Income Composition Of Resources,0.0004440968672909662,42.74420899599504
Gdp & Hiv/Aids & Schooling,0.7674285174645551,0.7508099431571206,Schooling,8.212645312814722e-05,Gdp,-0.8247328263842921,Hiv/Aids,1.8344539941196907,48.22562748237828
Adult Mortality & Polio & Water,0.7732294284516381,0.7505515061545864,Adult Mortality,-0.029481730164441406,Water,0.011730153070558413,Polio,0.2811553189443944,50.05508262632936
Birth Per Woman & Income Composition Of Resources & Thinness 1-19 Years,0.7218728378808557,0.7499433110759655,Birth Per Woman,-2.571925878933165,Income Composition Of Resources,23.700284643142364,Thinness 1-19 Years,-0.21764852028320192,62.6066286703368
Adult Mortality & Income Composition Of Resources & Measles,0.7986082299249041,0.7498759397812705,Adult Mortality,-0.033405274474395986,Income Composition Of Resources,30.472610806270595,Measles,-2.3618937149194608e-05,55.565503401828565
Hiv/Aids & Measles & Schooling,0.7538134800089658,0.7496771874047071,Schooling,-0.8023865092650466,Hiv/Aids,-2.589793425142317e-06,Measles,2.0024989654213723,46.553130305253426
Adult Mortality & Hepatitis B & Schooling,0.7526732885775911,0.7494544013157439,Adult Mortality,-0.03642368632422092,Schooling,0.010850148031634643,Hepatitis B,1.5988131643441617,55.26239343954754
Adult Mortality & Hepatitis B & Water,0.7717889006948379,0.7493995747392234,Adult Mortality,-0.031950940220441836,Water,0.01169861873888467,Hepatitis B,0.2716556673342662,51.365832072390944
Adult Mortality & Measles & Schooling,0.7511869371435874,0.7491042372664449,Adult Mortality,-0.036155244081070334,Schooling,-1.4062444020662701e-05,Measles,1.6335282015315358,55.66133280939921
Birth Per Woman & Hiv/Aids & Under-Five Deaths,0.775038438515155,0.7478740378489994,Birth Per Woman,-3.9392823351568733,Hiv/Aids,-0.6861551481459282,Under-Five Deaths,-0.00457051654866214,82.6755877147155
Birth Per Woman & Fdi & Hiv/Aids,0.7683947699878195,0.7478466433539233,Birth Per Woman,-4.007024075595593,Fdi,0.012859850456975463,Hiv/Aids,-0.7101500533003148,82.46393697612334
Hiv/Aids & Population & Schooling,0.7544406162580096,0.7466867745799639,Schooling,-0.805983937852386,Population,-1.049400625889923e-09,Hiv/Aids,2.0037237610956264,46.66569183683531
Adult Mortality & Population & Water,0.7749685445453075,0.7450258818855565,Adult Mortality,-0.031021922900551016,Water,-5.729576520527087e-09,Population,0.2860909097937923,51.01979251430444
Hepatitis B & Hiv/Aids & Schooling,0.7562787489413034,0.7446593149900116,Schooling,0.012400803836588965,Hiv/Aids,-0.7884186088559657,Hepatitis B,1.975221991454166,45.93741291321781
Birth Per Woman & Diphtheria & Hiv/Aids,0.7710498441954412,0.7445698102163432,Birth Per Woman,-3.916645107192954,Hiv/Aids,0.031614043626332466,Diphtheria,-0.6759781674594247,79.45650934671889
Hiv/Aids & Infant Deaths & Schooling,0.7545584019573002,0.7441901701817779,Infant Deaths,-0.7877281870847694,Schooling,-0.0022314691702592926,Hiv/Aids,2.027132796297818,46.16236916105642
Hiv/Aids & Percentage Expenditure & Schooling,0.7699427816400183,0.7433873937198898,Schooling,-0.7918391352499695,Hiv/Aids,0.0005245576717966697,Percentage Expenditure,1.8394312070552408,48.210898771157076
Adult Mortality & Birth Per Woman & Measles,0.7827904262249032,0.7430966690688847,Adult Mortality,-0.030974606115226844,Birth Per Woman,-3.5378778106578004,Measles,-5.2080158399636645e-05,85.2180793562911
Percentage Expenditure & Thinness 1-19 Years & Water,0.6805667282976446,0.742715367588402,Thinness 1-19 Years,0.0007424316863395068,Water,-0.3774470172113727,Percentage Expenditure,0.33470247840033807,42.86492379733309
Adult Mortality & Diphtheria & Water,0.7758244695241803,0.7423586194361019,Adult Mortality,-0.028633493204521597,Water,0.03593162905724795,Diphtheria,0.2914973841700046,46.86285061811798
Fdi & Income Composition Of Resources & Population,0.6227655126295517,0.7409184469586011,Fdi,0.01673628779935677,Income Composition Of Resources,42.99517384963177,Population,2.346141059206275e-10,41.607486712608974
Alcohol & Income Composition Of Resources & Population,0.6206279746067406,0.74072687589,Alcohol,-0.08343836744663356,Income Composition Of Resources,44.1998801202963,Population,-1.6264323221548693e-10,41.29719210104287
Hiv/Aids & Under-Five Deaths & Water,0.7779722398768903,0.7394787792868645,Hiv/Aids,-0.6485581620735917,Water,-0.00548687842352763,Under-Five Deaths,0.32401819900594964,44.02921791278925
Alcohol & Birth Per Woman & Hiv/Aids,0.7779740672742965,0.7392436866219343,Birth Per Woman,0.21945002721374238,Hiv/Aids,-3.8142054021216643,Alcohol,-0.6789146521989804,80.88984870804023
Hiv/Aids & Military & Schooling,0.7581629361181802,0.7383718890392815,Schooling,-0.7930733734935886,Military,0.13269101709886066,Hiv/Aids,2.0398044558252244,45.81541901292631
Income Composition Of Resources & Percentage Expenditure & Water,0.7137533519034653,0.7370357049570334,Percentage Expenditure,24.55155151884034,Water,0.00043725285550726785,Income Composition Of Resources,0.1989839432646033,36.577504234336814
Bmi & Income Composition Of Resources & Total Expenditure,0.6392343672441506,0.737009594847942,Income Composition Of Resources,0.07889042335063236,Total Expenditure,37.35211357095786,Bmi,0.16858954997798747,41.16371772801548
Income Composition Of Resources & Total Expenditure & Water,0.7067449870665768,0.7369927079108989,Income Composition Of Resources,24.369738277960412,Water,0.21713230559784166,Total Expenditure,0.2157845834937535,34.380391849288884
Income Composition Of Resources & Measles & Population,0.6206436445522348,0.7353868537182201,Income Composition Of Resources,43.237068633330104,Population,-1.0833604279719362e-06,Measles,6.620471952247043e-10,41.353418574671714
Hiv/Aids & Military & Water,0.7667496814074637,0.734690967046921,Hiv/Aids,-0.6392713066274457,Military,-0.08168355210449796,Water,0.32276702997712925,43.942709866459225
Adult Mortality & Fdi & Water,0.7774896441960466,0.7337934484085594,Adult Mortality,-0.029558445635501678,Water,0.008959133170821754,Fdi,0.28792548947511043,50.506720707757154
